electricity_pricing,electricity_pricing_predicted_1,electricity_pricing_predicted_2,electricity_pricing_predicted_3,outdoor_dry_bulb_temperature,outdoor_relative_humidity,diffuse_solar_irradiance,direct_solar_irradiance,carbon_intensity,month,hour,day_type,daylight_savings_status,indoor_dry_bulb_temperature,average_unmet_cooling_setpoint_difference,indoor_relative_humidity,non_shiftable_load,dhw_demand,cooling_demand,heating_demand,solar_generation
0.21,0.21,0.21,0.21,18.9,51.0,437.0,704.0,0.16521566,10,15,3,0,,,,0.65283334,0.0,0.0,0.0,372.0375
0.5,0.21,0.21,0.5,18.3,52.0,246.0,550.0,0.16723874,10,16,3,0,,,,1.5285167,0.0,0.0,0.0,138.94583
0.5,0.21,0.21,0.5,16.7,63.0,64.0,210.0,0.17119217,10,17,3,0,,,,1.0043334,0.0,0.0,0.0,57.05
0.5,0.21,0.21,0.5,16.1,67.0,1.0,1.0,0.17804067,10,18,3,0,,,,1.6223667,0.0,0.0,0.0,0.0
0.5,0.21,0.21,0.5,16.1,72.0,0.0,0.0,0.17564754,10,19,3,0,,,,0.65753335,0.0,0.0,0.0,0.0
0.5,0.21,0.21,0.5,16.1,70.0,0.0,0.0,0.1725894,10,20,3,0,,,,1.0052167,0.0,0.0,0.0,0.0
0.21,0.21,0.21,0.21,16.7,43.0,0.0,0.0,0.1597344,10,21,3,0,,,,1.79715,0.0,0.0,0.0,0.0
0.21,0.21,0.21,0.21,16.1,48.0,0.0,0.0,0.1376456,10,22,3,0,,,,1.0752833,0.0,0.0,0.0,0.0
0.21,0.21,0.21,0.21,14.4,62.0,0.0,0.0,0.12527502,10,23,3,0,,,,0.7732667,0.0,0.0,0.0,0.0
0.21,0.21,0.21,0.21,13.3,87.0,0.0,0.0,0.11975277,10,24,3,0,,,,0.3753,0.0,0.0,0.0,0.0
0.21,0.21,0.21,0.21,13.3,78.0,0.0,0.0,0.11092371,10,1,4,0,,,,0.36805,0.0,0.0,0.0,0.0
0.21,0.21,0.21,0.21,12.2,80.0,0.0,0.0,0.10900905,10,2,4,0,,,,0.36408332,0.0,0.0,0.0,0.0
0.21,0.21,0.21,0.21,11.7,74.0,0.0,0.0,0.10969847,10,3,4,0,,,,0.40326667,0.0,0.0,0.0,0.0
0.21,0.21,0.5,0.21,11.7,72.0,0.0,0.0,0.11229342,10,4,4,0,,,,0.4058,0.0,0.0,0.0,0.0
0.21,0.21,0.5,0.21,12.2,64.0,0.0,0.0,0.123370826,10,5,4,0,,,,0.40493333,0.0,0.0,0.0,0.0
0.21,0.21,0.5,0.21,10.6,69.0,0.0,0.0,0.14995913,10,6,4,0,,,,0.47103333,0.0,0.0,0.0,0.0
0.21,0.21,0.5,0.21,12.2,59.0,35.0,35.0,0.16410257,10,7,4,0,,,,0.40335,0.0,0.0,0.0,10.383333
0.21,0.21,0.5,0.21,14.4,53.0,172.0,329.0,0.15775958,10,8,4,0,,,,0.7313667,0.0,0.0,0.0,76.6
0.21,0.21,0.21,0.21,16.7,52.0,362.0,532.0,0.16019839,10,9,4,0,,,,0.53955,0.0,0.0,0.0,180.92084
0.21,0.5,0.21,0.21,19.4,44.0,526.0,639.0,0.15913536,10,10,4,0,,,,0.5348167,0.0,0.0,0.0,235.67917
0.21,0.5,0.21,0.21,18.9,63.0,631.0,685.0,0.16076891,10,11,4,0,,,,0.69876665,0.0,0.0,0.0,326.42917
0.21,0.5,0.21,0.21,19.4,57.0,677.0,705.0,0.15400617,10,12,4,0,,,,0.70635,0.0,0.0,0.0,336.15417
0.21,0.5,0.21,0.21,19.4,63.0,649.0,692.0,0.15402433,10,13,4,0,,,,0.5029333,0.0,0.0,0.0,277.8
0.21,0.5,0.21,0.21,19.4,59.0,556.0,651.0,0.15392655,10,14,4,0,,,,0.8658,0.0,0.0,0.0,290.80832
0.21,0.21,0.21,0.21,19.4,55.0,404.0,561.0,0.15371522,10,15,4,0,,,,0.84258336,0.0,0.0,0.0,150.85
0.5,0.21,0.21,0.5,18.3,61.0,217.0,388.0,0.15498263,10,16,4,0,,,,1.3302,0.0,0.0,0.0,65.775
0.5,0.21,0.21,0.5,16.7,70.0,53.0,86.0,0.16000827,10,17,4,0,,,,1.02215,0.0,0.0,0.0,16.55
0.5,0.21,0.21,0.5,15.6,78.0,1.0,0.0,0.1705206,10,18,4,0,,,,0.70155,0.0,0.0,0.0,0.0
0.5,0.21,0.21,0.5,15.6,87.0,0.0,0.0,0.16942894,10,19,4,0,,,,0.78351665,0.0,0.0,0.0,0.0
0.5,0.21,0.21,0.5,15.0,87.0,0.0,0.0,0.16022898,10,20,4,0,,,,1.5816667,0.0,0.0,0.0,0.0
0.21,0.21,0.21,0.21,14.4,87.0,0.0,0.0,0.14705269,10,21,4,0,,,,1.1976,0.0,0.0,0.0,0.0
0.21,0.21,0.21,0.21,14.4,90.0,0.0,0.0,0.12746574,10,22,4,0,,,,1.88795,0.0,0.0,0.0,0.0
0.21,0.21,0.21,0.21,14.4,90.0,0.0,0.0,0.11377729,10,23,4,0,,,,0.88311666,0.0,0.0,0.0,0.0
0.21,0.21,0.21,0.21,15.0,78.0,0.0,0.0,0.105097294,10,24,4,0,,,,1.1787167,0.0,0.0,0.0,0.0
0.21,0.21,0.21,0.21,12.8,90.0,0.0,0.0,0.099908724,10,1,5,0,,,,1.7824,0.0,0.0,0.0,0.0
0.21,0.21,0.21,0.21,12.2,93.0,0.0,0.0,0.09803376,10,2,5,0,,,,0.35146666,0.0,0.0,0.0,0.0
0.21,0.21,0.21,0.21,12.2,93.0,0.0,0.0,0.102894664,10,3,5,0,,,,0.34828332,0.0,0.0,0.0,0.0
0.21,0.21,0.5,0.21,11.1,90.0,0.0,0.0,0.09758351,10,4,5,0,,,,0.38205,0.0,0.0,0.0,0.0
0.21,0.21,0.5,0.21,11.1,83.0,0.0,0.0,0.10034553,10,5,5,0,,,,0.38961667,0.0,0.0,0.0,0.0
0.21,0.21,0.5,0.21,11.1,80.0,0.0,0.0,0.10556579,10,6,5,0,,,,0.62198335,0.0,0.0,0.0,0.0
0.21,0.21,0.5,0.21,12.2,72.0,44.0,189.0,0.10657347,10,7,5,0,,,,0.69953334,0.0,0.0,0.0,15.520833
0.21,0.21,0.5,0.21,13.9,67.0,205.0,603.0,0.11890982,10,8,5,0,,,,0.30143332,0.0,0.0,0.0,55.4625
0.21,0.21,0.21,0.21,17.2,50.0,402.0,773.0,0.11900215,10,9,5,0,,,,0.4281,0.0,0.0,0.0,99.4625
0.21,0.5,0.21,0.21,19.4,40.0,567.0,854.0,0.11589282,10,10,5,0,,,,0.30458334,0.0,0.0,0.0,165.54584
0.21,0.5,0.21,0.21,21.7,29.0,679.0,897.0,0.11911413,10,11,5,0,,,,0.30878332,0.0,0.0,0.0,109.3875
0.21,0.5,0.21,0.21,22.8,27.0,721.0,909.0,0.11519792,10,12,5,0,,,,0.30568334,0.0,0.0,0.0,190.19167
0.21,0.5,0.21,0.21,22.2,38.0,690.0,894.0,0.1103793,10,13,5,0,,,,0.31305,0.0,0.0,0.0,103.28333
0.21,0.5,0.21,0.21,19.4,66.0,590.0,843.0,0.110073544,10,14,5,0,,,,0.30473334,0.0,0.0,0.0,138.4875
0.21,0.21,0.21,0.21,18.3,68.0,441.0,777.0,0.11520806,10,15,5,0,,,,0.3205,0.0,0.0,0.0,153.84584
0.5,0.21,0.21,0.5,18.3,61.0,254.0,634.0,0.12504977,10,16,5,0,,,,0.5445,0.0,0.0,0.0,176.275
0.5,0.21,0.21,0.5,17.2,65.0,66.0,289.0,0.13621026,10,17,5,0,,,,0.5411,0.0,0.0,0.0,35.275
0.5,0.21,0.21,0.5,16.7,78.0,2.0,2.0,0.15686814,10,18,5,0,,,,0.65005,0.0,0.0,0.0,0.0
0.5,0.21,0.21,0.5,16.7,67.0,0.0,0.0,0.15451619,10,19,5,0,,,,0.7792,0.0,0.0,0.0,0.0
0.5,0.21,0.21,0.5,16.7,70.0,0.0,0.0,0.14547902,10,20,5,0,,,,0.9514,0.0,0.0,0.0,0.0
0.21,0.21,0.21,0.21,15.6,84.0,0.0,0.0,0.1294551,10,21,5,0,,,,0.9696,0.0,0.0,0.0,0.0
0.21,0.21,0.21,0.21,15.0,81.0,0.0,0.0,0.1180141,10,22,5,0,,,,0.88713336,0.0,0.0,0.0,0.0
0.21,0.21,0.21,0.21,15.0,78.0,0.0,0.0,0.11200189,10,23,5,0,,,,0.9931833,0.0,0.0,0.0,0.0
0.21,0.21,0.21,0.21,15.0,24.0,0.0,0.0,0.11028864,10,24,5,0,,,,1.3742,0.0,0.0,0.0,0.0
0.21,0.21,0.21,0.21,13.9,81.0,0.0,0.0,0.11600363,10,1,6,0,,,,0.39818335,0.0,0.0,0.0,0.0
0.21,0.21,0.21,0.21,13.9,78.0,0.0,0.0,0.13167828,10,2,6,0,,,,0.39996666,0.0,0.0,0.0,0.0
0.21,0.21,0.21,0.21,13.3,78.0,0.0,0.0,0.13015035,10,3,6,0,,,,0.4054,0.0,0.0,0.0,0.0
0.21,0.21,0.5,0.21,13.3,72.0,0.0,0.0,0.11017527,10,4,6,0,,,,0.40343332,0.0,0.0,0.0,0.0
0.21,0.21,0.5,0.21,11.7,77.0,0.0,0.0,0.10750802,10,5,6,0,,,,0.39818335,0.0,0.0,0.0,0.0
0.21,0.21,0.5,0.21,10.6,83.0,0.0,0.0,0.111531205,10,6,6,0,,,,0.6134667,0.0,0.0,0.0,0.0
0.21,0.21,0.5,0.21,11.7,77.0,37.0,84.0,0.11390232,10,7,6,0,,,,0.66075,0.0,0.0,0.0,12.3625
0.21,0.21,0.5,0.21,16.1,50.0,184.0,456.0,0.123720184,10,8,6,0,,,,0.39686668,0.0,0.0,0.0,82.07917
0.21,0.21,0.21,0.21,18.9,28.0,381.0,663.0,0.13888106,10,9,6,0,,,,0.39078334,0.0,0.0,0.0,165.79584
0.21,0.5,0.21,0.21,21.7,20.0,549.0,763.0,0.13198812,10,10,6,0,,,,0.5341167,0.0,0.0,0.0,275.575
0.21,0.5,0.21,0.21,23.3,15.0,662.0,815.0,0.13595995,10,11,6,0,,,,1.2538167,0.0,0.0,0.0,342.42084
0.21,0.5,0.21,0.21,25.0,13.0,707.0,831.0,0.14680956,10,12,6,0,,,,1.1591667,0.0,0.0,0.0,457.1
0.21,0.5,0.21,0.21,25.0,13.0,680.0,821.0,0.15357691,10,13,6,0,,,,0.73948336,0.0,0.0,0.0,361.19583
0.21,0.5,0.21,0.21,25.6,10.0,587.0,786.0,0.15071239,10,14,6,0,,,,0.5898833,0.0,0.0,0.0,314.92084
0.21,0.21,0.21,0.21,25.6,13.0,429.0,699.0,0.15169784,10,15,6,0,,,,0.74565,0.0,0.0,0.0,216.29167
0.5,0.21,0.21,0.5,23.3,21.0,225.0,488.0,0.15018138,10,16,6,0,,,,0.7270667,0.0,0.0,0.0,106.65417
0.5,0.21,0.21,0.5,21.7,23.0,49.0,131.0,0.15323587,10,17,6,0,,,,1.3330667,0.0,0.0,0.0,17.1625
0.5,0.21,0.21,0.5,19.4,24.0,0.0,0.0,0.15633048,10,18,6,0,,,,2.14015,0.0,0.0,0.0,0.0
0.5,0.21,0.21,0.5,20.0,22.0,0.0,0.0,0.14998697,10,19,6,0,,,,0.8473833,0.0,0.0,0.0,0.0
0.5,0.21,0.21,0.5,18.9,16.0,0.0,0.0,0.15516198,10,20,6,0,,,,0.9338,0.0,0.0,0.0,0.0
0.21,0.21,0.21,0.21,18.3,14.0,0.0,0.0,0.14823467,10,21,6,0,,,,0.9769833,0.0,0.0,0.0,0.0
0.21,0.21,0.21,0.21,16.7,24.0,0.0,0.0,0.12670569,10,22,6,0,,,,0.9593833,0.0,0.0,0.0,0.0
0.21,0.21,0.21,0.21,17.8,19.0,0.0,0.0,0.11761831,10,23,6,0,,,,0.9450667,0.0,0.0,0.0,0.0
0.21,0.21,0.21,0.21,16.7,34.0,0.0,0.0,0.110773,10,24,6,0,,,,1.2491083,0.0,0.0,0.0,0.0
0.21,0.21,0.21,0.21,15.6,20.0,0.0,0.0,0.10670754,10,1,7,0,,,,1.3527334,0.0,0.0,0.0,0.0
0.21,0.21,0.21,0.21,15.0,19.0,0.0,0.0,0.10647798,10,2,7,0,,,,0.52033335,0.0,0.0,0.0,0.0
0.21,0.21,0.21,0.21,13.9,22.0,0.0,0.0,0.106757835,10,3,7,0,,,,0.5161333,0.0,0.0,0.0,0.0
0.21,0.21,0.5,0.21,13.9,23.0,0.0,0.0,0.10797783,10,4,7,0,,,,0.50946665,0.0,0.0,0.0,0.0
0.21,0.21,0.5,0.21,12.2,26.0,0.0,0.0,0.11337999,10,5,7,0,,,,0.50795,0.0,0.0,0.0,0.0
0.21,0.21,0.5,0.21,12.2,26.0,0.0,0.0,0.12241605,10,6,7,0,,,,0.5066,0.0,0.0,0.0,0.0
0.21,0.21,0.5,0.21,13.9,23.0,40.0,81.0,0.13466051,10,7,7,0,,,,0.5067,0.0,0.0,0.0,0.0
0.21,0.21,0.5,0.21,17.8,18.0,167.0,326.0,0.1304248,10,8,7,0,,,,0.50705,0.0,0.0,0.0,31.720833
0.21,0.21,0.21,0.21,21.1,13.0,336.0,521.0,0.12937249,10,9,7,0,,,,0.55376667,0.0,0.0,0.0,61.954166
0.21,0.5,0.21,0.21,22.8,12.0,513.0,586.0,0.12462482,10,10,7,0,,,,0.9670333,0.0,0.0,0.0,91.291664
0.21,0.5,0.21,0.21,24.4,11.0,626.0,695.0,0.12163563,10,11,7,0,,,,1.2102833,0.0,0.0,0.0,240.825
0.21,0.5,0.21,0.21,26.1,11.0,598.0,549.0,0.12174464,10,12,7,0,,,,1.2970667,0.0,0.0,0.0,177.89166
0.21,0.5,0.21,0.21,26.7,10.0,602.0,595.0,0.119891405,10,13,7,0,,,,0.9314833,0.0,0.0,0.0,93.85833
0.21,0.5,0.21,0.21,25.0,13.0,347.0,144.0,0.11778694,10,14,7,0,,,,0.9213833,0.0,0.0,0.0,53.541668
0.21,0.21,0.21,0.21,22.2,29.0,353.0,216.0,0.12233717,10,15,7,0,,,,0.81818336,0.0,0.0,0.0,17.358334
0.5,0.21,0.21,0.5,20.6,36.0,185.0,118.0,0.1292427,10,16,7,0,,,,0.82988334,0.0,0.0,0.0,0.99583334
0.5,0.21,0.21,0.5,19.4,37.0,43.0,48.0,0.13893035,10,17,7,0,,,,1.0775,0.0,0.0,0.0,0.0
0.5,0.21,0.21,0.5,18.9,37.0,0.0,0.0,0.14441939,10,18,7,0,,,,1.4414667,0.0,0.0,0.0,0.0
0.5,0.21,0.21,0.5,18.3,47.0,0.0,0.0,0.14551781,10,19,7,0,,,,1.5478,0.0,0.0,0.0,0.0
0.5,0.21,0.21,0.5,17.2,50.0,0.0,0.0,0.14528398,10,20,7,0,,,,2.6866834,0.0,0.0,0.0,0.0
0.21,0.21,0.21,0.21,17.2,54.0,0.0,0.0,0.13265511,10,21,7,0,,,,1.0010333,0.0,0.0,0.0,0.0
0.21,0.21,0.21,0.21,17.8,52.0,0.0,0.0,0.116278134,10,22,7,0,,,,0.74558336,0.0,0.0,0.0,0.0
0.21,0.21,0.21,0.21,17.2,37.0,0.0,0.0,0.105706595,10,23,7,0,,,,0.4896,0.0,0.0,0.0,0.0
0.21,0.21,0.21,0.21,16.6,78.0,0.0,0.0,0.106157,10,24,7,0,,,,0.4016,0.0,0.0,0.0,0.0
0.21,0.21,0.21,0.21,15.6,41.0,0.0,0.0,0.09934802,10,1,1,0,,,,0.40028334,0.0,0.0,0.0,0.0
0.21,0.21,0.21,0.21,16.1,37.0,0.0,0.0,0.09697533,10,2,1,0,,,,0.40023333,0.0,0.0,0.0,0.0
0.21,0.21,0.21,0.21,15.6,30.0,0.0,0.0,0.096773565,10,3,1,0,,,,0.39783335,0.0,0.0,0.0,0.0
0.21,0.21,0.5,0.21,14.4,36.0,0.0,0.0,0.099420615,10,4,1,0,,,,0.39638335,0.0,0.0,0.0,0.0
0.21,0.21,0.5,0.21,13.9,32.0,0.0,0.0,0.11602573,10,5,1,0,,,,0.39441666,0.0,0.0,0.0,0.0
0.21,0.21,0.5,0.21,13.3,30.0,0.0,0.0,0.13190097,10,6,1,0,,,,0.4213,0.0,0.0,0.0,0.0
0.21,0.21,0.5,0.21,13.9,28.0,38.0,108.0,0.14028192,10,7,1,0,,,,0.46608335,0.0,0.0,0.0,9.479167
0.21,0.21,0.5,0.21,18.3,21.0,180.0,438.0,0.14971007,10,8,1,0,,,,0.45096666,0.0,0.0,0.0,54.575
0.21,0.21,0.21,0.21,21.7,17.0,316.0,424.0,0.15242025,10,9,1,0,,,,0.78938335,0.0,0.0,0.0,170.24167
0.21,0.5,0.21,0.21,23.9,13.0,464.0,576.0,0.14463803,10,10,1,0,,,,0.31011668,0.0,0.0,0.0,234.49167
0.21,0.5,0.21,0.21,23.3,25.0,673.0,871.0,0.14076903,10,11,1,0,,,,0.31485,0.0,0.0,0.0,326.14584
0.21,0.5,0.21,0.21,21.7,29.0,612.0,662.0,0.14264019,10,12,1,0,,,,0.32096666,0.0,0.0,0.0,438.05
0.21,0.5,0.21,0.21,21.7,29.0,650.0,829.0,0.14164345,10,13,1,0,,,,0.30946666,0.0,0.0,0.0,231.27916
0.21,0.5,0.21,0.21,21.7,30.0,586.0,883.0,0.13722226,10,14,1,0,,,,0.31181666,0.0,0.0,0.0,254.37083
0.21,0.21,0.21,0.21,21.1,29.0,439.0,823.0,0.13631716,10,15,1,0,,,,0.31203333,0.0,0.0,0.0,246.53334
0.5,0.21,0.21,0.5,21.1,31.0,248.0,685.0,0.14538744,10,16,1,0,,,,0.36708334,0.0,0.0,0.0,57.254166
0.5,0.21,0.21,0.5,18.3,40.0,64.0,349.0,0.1528361,10,17,1,0,,,,0.6368333,0.0,0.0,0.0,9.345834
0.5,0.21,0.21,0.5,16.7,63.0,0.0,0.0,0.15165794,10,18,1,0,,,,0.87123334,0.0,0.0,0.0,0.0
0.5,0.21,0.21,0.5,16.1,70.0,0.0,0.0,0.15363277,10,19,1,0,,,,0.96585,0.0,0.0,0.0,0.0
0.5,0.21,0.21,0.5,16.7,65.0,0.0,0.0,0.15298136,10,20,1,0,,,,0.8896833,0.0,0.0,0.0,0.0
0.21,0.21,0.21,0.21,16.1,72.0,0.0,0.0,0.14686143,10,21,1,0,,,,1.0525833,0.0,0.0,0.0,0.0
0.21,0.21,0.21,0.21,16.3,72.0,0.0,0.0,0.12997518,10,22,1,0,,,,1.0745667,0.0,0.0,0.0,0.0
0.21,0.21,0.21,0.21,16.4,75.0,0.0,0.0,0.116835505,10,23,1,0,,,,0.8269333,0.0,0.0,0.0,0.0
0.21,0.21,0.21,0.21,17.2,90.0,0.0,0.0,0.105028346,10,24,1,0,,,,0.54025835,0.0,0.0,0.0,0.0
0.21,0.21,0.21,0.21,16.7,100.0,0.0,0.0,0.09926665,11,1,2,0,,,,0.39996666,0.0,0.0,0.0,0.0
0.21,0.21,0.21,0.21,16.9,97.0,0.0,0.0,0.097904086,11,2,2,0,,,,0.39808333,0.0,0.0,0.0,0.0
0.21,0.21,0.21,0.21,17.0,93.0,0.0,0.0,0.09832714,11,3,2,0,,,,0.39743334,0.0,0.0,0.0,0.0
0.21,0.21,0.5,0.21,17.2,100.0,0.0,0.0,0.10148187,11,4,2,0,,,,0.3978,0.0,0.0,0.0,0.0
0.21,0.21,0.5,0.21,17.2,97.0,0.0,0.0,0.1140596,11,5,2,0,,,,0.39353332,0.0,0.0,0.0,0.0
0.21,0.21,0.5,0.21,17.2,93.0,0.0,0.0,0.13327453,11,6,2,0,,,,0.53286666,0.0,0.0,0.0,0.0
0.21,0.21,0.5,0.21,17.8,87.0,25.0,0.0,0.1464681,11,7,2,0,,,,0.8109,0.0,0.0,0.0,9.0125
0.21,0.21,0.5,0.21,18.3,84.0,94.0,63.0,0.15481737,11,8,2,0,,,,0.46936667,0.0,0.0,0.0,48.179165
0.21,0.21,0.21,0.21,18.9,81.0,235.0,118.0,0.14918856,11,9,2,0,,,,0.30986667,0.0,0.0,0.0,71.49167
0.21,0.5,0.21,0.21,19.4,78.0,293.0,82.0,0.15196969,11,10,2,0,,,,0.30913332,0.0,0.0,0.0,168.9875
0.21,0.5,0.21,0.21,18.3,84.0,285.0,192.0,0.15484281,11,11,2,0,,,,0.30786666,0.0,0.0,0.0,242.14166
0.21,0.5,0.21,0.21,19.4,87.0,397.0,202.0,0.15522458,11,12,2,0,,,,0.31405,0.0,0.0,0.0,301.48334
0.21,0.5,0.21,0.21,20.0,76.0,369.0,112.0,0.15680969,11,13,2,0,,,,0.30803335,0.0,0.0,0.0,250.7
0.21,0.5,0.21,0.21,19.4,81.0,379.0,233.0,0.14804941,11,14,2,0,,,,0.4381,0.0,0.0,0.0,215.23334
0.21,0.21,0.21,0.21,20.6,81.0,361.0,409.0,0.14995548,11,15,2,0,,,,0.69215,0.0,0.0,0.0,114.3875
0.5,0.21,0.21,0.5,18.9,87.0,154.0,94.0,0.16144028,11,16,2,0,,,,0.95455,0.0,0.0,0.0,290.15
0.5,0.21,0.21,0.5,18.9,90.0,27.0,10.0,0.1610166,11,17,2,0,,,,0.92583334,0.0,0.0,0.0,66.691666
0.5,0.21,0.21,0.5,18.3,93.0,0.0,0.0,0.16167414,11,18,2,0,,,,0.99815,0.0,0.0,0.0,0.0
0.5,0.21,0.21,0.5,18.3,93.0,0.0,0.0,0.16597402,11,19,2,0,,,,3.0787833,0.0,0.0,0.0,0.0
0.5,0.21,0.21,0.5,17.8,97.0,0.0,0.0,0.16071454,11,20,2,0,,,,1.33245,0.0,0.0,0.0,0.0
0.21,0.21,0.21,0.21,17.8,93.0,0.0,0.0,0.1506775,11,21,2,0,,,,1.2396166,0.0,0.0,0.0,0.0
0.21,0.21,0.21,0.21,17.2,93.0,0.0,0.0,0.12926596,11,22,2,0,,,,0.8456,0.0,0.0,0.0,0.0
0.21,0.21,0.21,0.21,17.2,90.0,0.0,0.0,0.1168271,11,23,2,0,,,,0.62093335,0.0,0.0,0.0,0.0
0.21,0.21,0.21,0.21,15.6,75.0,0.0,0.0,0.10051913,11,24,2,0,,,,0.3969,0.0,0.0,0.0,0.0
0.21,0.21,0.21,0.21,17.2,90.0,0.0,0.0,0.10166865,11,1,3,0,,,,0.39695,0.0,0.0,0.0,0.0
0.21,0.21,0.21,0.21,16.7,90.0,0.0,0.0,0.098063454,11,2,3,0,,,,0.39681667,0.0,0.0,0.0,0.0
0.21,0.21,0.21,0.21,16.7,84.0,0.0,0.0,0.09986822,11,3,3,0,,,,0.39696667,0.0,0.0,0.0,0.0
0.21,0.21,0.5,0.21,16.7,84.0,0.0,0.0,0.1043732,11,4,3,0,,,,0.3963,0.0,0.0,0.0,0.0
0.21,0.21,0.5,0.21,16.7,84.0,0.0,0.0,0.111163214,11,5,3,0,,,,0.39488333,0.0,0.0,0.0,0.0
0.21,0.21,0.5,0.21,16.7,81.0,0.0,0.0,0.12193326,11,6,3,0,,,,0.47718334,0.0,0.0,0.0,0.0
0.21,0.21,0.5,0.21,16.7,81.0,23.0,2.0,0.1316293,11,7,3,0,,,,0.42866668,0.0,0.0,0.0,1.0833334
0.21,0.21,0.5,0.21,17.2,78.0,112.0,36.0,0.13446309,11,8,3,0,,,,0.32516667,0.0,0.0,0.0,22.870832
0.21,0.21,0.21,0.21,17.2,81.0,205.0,122.0,0.13767833,11,9,3,0,,,,0.7189,0.0,0.0,0.0,122.1625
0.21,0.5,0.21,0.21,17.2,78.0,344.0,254.0,0.13449825,11,10,3,0,,,,0.49281666,0.0,0.0,0.0,295.20416
0.21,0.5,0.21,0.21,18.3,73.0,612.0,765.0,0.13994578,11,11,3,0,,,,0.31883332,0.0,0.0,0.0,435.62082
0.21,0.5,0.21,0.21,17.2,75.0,600.0,671.0,0.14571151,11,12,3,0,,,,0.32176667,0.0,0.0,0.0,525.8958
0.21,0.5,0.21,0.21,17.8,70.0,591.0,638.0,0.14453419,11,13,3,0,,,,0.32931668,0.0,0.0,0.0,565.07086
0.21,0.5,0.21,0.21,18.3,65.0,490.0,605.0,0.14497535,11,14,3,0,,,,0.31546667,0.0,0.0,0.0,553.3958
0.21,0.21,0.21,0.21,17.8,65.0,365.0,475.0,0.14754972,11,15,3,0,,,,0.31378335,0.0,0.0,0.0,481.9875
0.5,0.21,0.21,0.5,17.8,68.0,152.0,239.0,0.15372159,11,16,3,0,,,,0.47436666,0.0,0.0,0.0,346.82083
0.5,0.21,0.21,0.5,17.2,65.0,47.0,80.0,0.14967896,11,17,3,0,,,,0.5678,0.0,0.0,0.0,101.691666
0.5,0.21,0.21,0.5,16.7,70.0,0.0,0.0,0.1502498,11,18,3,0,,,,0.6310833,0.0,0.0,0.0,0.0
0.5,0.21,0.21,0.5,16.7,67.0,0.0,0.0,0.14827603,11,19,3,0,,,,0.80305,0.0,0.0,0.0,0.0
0.5,0.21,0.21,0.5,16.7,73.0,0.0,0.0,0.14039132,11,20,3,0,,,,0.7349,0.0,0.0,0.0,0.0
0.21,0.21,0.21,0.21,16.1,72.0,0.0,0.0,0.1299875,11,21,3,0,,,,2.4362166,0.0,0.0,0.0,0.0
0.21,0.21,0.21,0.21,15.0,78.0,0.0,0.0,0.11006513,11,22,3,0,,,,1.09315,0.0,0.0,0.0,0.0
0.21,0.21,0.21,0.21,15.6,75.0,0.0,0.0,0.101493426,11,23,3,0,,,,0.56876665,0.0,0.0,0.0,0.0
0.21,0.21,0.21,0.21,16.1,87.0,0.0,0.0,0.09384502,11,24,3,0,,,,0.40635,0.0,0.0,0.0,0.0
0.21,0.21,0.21,0.21,15.0,75.0,0.0,0.0,0.09157096,11,1,4,0,,,,0.40165,0.0,0.0,0.0,0.0
0.21,0.21,0.21,0.21,14.4,72.0,0.0,0.0,0.090757325,11,2,4,0,,,,0.40371665,0.0,0.0,0.0,0.0
0.21,0.21,0.21,0.21,13.9,78.0,0.0,0.0,0.092322804,11,3,4,0,,,,0.40175,0.0,0.0,0.0,0.0
0.21,0.21,0.5,0.21,14.4,78.0,0.0,0.0,0.098015286,11,4,4,0,,,,0.40101665,0.0,0.0,0.0,0.0
0.21,0.21,0.5,0.21,13.3,80.0,0.0,0.0,0.11113345,11,5,4,0,,,,0.40033334,0.0,0.0,0.0,0.0
0.21,0.21,0.5,0.21,13.3,80.0,0.0,0.0,0.1281118,11,6,4,0,,,,0.46631667,0.0,0.0,0.0,0.0
0.21,0.21,0.5,0.21,13.3,83.0,34.0,98.0,0.1423789,11,7,4,0,,,,0.80231667,0.0,0.0,0.0,3.1458333
0.21,0.21,0.5,0.21,15.0,75.0,174.0,498.0,0.14067845,11,8,4,0,,,,0.7324333,0.0,0.0,0.0,23.920834
0.21,0.21,0.21,0.21,17.2,61.0,361.0,687.0,0.14694315,11,9,4,0,,,,0.3193,0.0,0.0,0.0,116.45417
0.21,0.5,0.21,0.21,18.9,57.0,524.0,785.0,0.14531006,11,10,4,0,,,,0.31155,0.0,0.0,0.0,282.14166
0.21,0.5,0.21,0.21,19.4,53.0,629.0,828.0,0.14310937,11,11,4,0,,,,0.31925,0.0,0.0,0.0,416.29166
0.21,0.5,0.21,0.21,18.3,54.0,633.0,681.0,0.14269365,11,12,4,0,,,,0.321425,0.0,0.0,0.0,504.93542
0.21,0.5,0.21,0.21,20.6,53.0,618.0,777.0,0.14382225,11,13,4,0,,,,0.31591666,0.0,0.0,0.0,545.0875
0.21,0.5,0.21,0.21,18.9,63.0,554.0,797.0,0.14543074,11,14,4,0,,,,0.30913332,0.0,0.0,0.0,531.29584
0.21,0.21,0.21,0.21,18.3,68.0,391.0,678.0,0.13558291,11,15,4,0,,,,0.30158332,0.0,0.0,0.0,460.525
0.5,0.21,0.21,0.5,18.3,68.0,218.0,555.0,0.13432173,11,16,4,0,,,,0.47181666,0.0,0.0,0.0,326.42084
